Sample ID	Temp	Date	Absorbance	Unnamed: 4	Unnamed: 5
ID hv64rp7d	21.14719137	1/14/2023	0.557336573		
ID eur4k1m6	23.26492457	1/22/2023	0.15		
ID fjlcsd3c	23.24366827	1/21/2023	0.92		
ID sx2vrxxr	23.73775726	1/30/2023	0.217368672		
ID g86htt9f	21.97392417	1/19/2023	0.823863922		
ID 01z4dn5y	21.34581462	1/8/2023	0.15		
ID zgpioowe	23.22378131	1/13/2023	0.92		
ID c5cvj8fe	21.2636448	1/10/2023	0.15		
ID y61rc0kp	23.42537647	1/26/2023	0.15		
ID l49hxxhk	21.25936972	1/25/2023	0.15		
ID wsdcrd02	22.55067835	1/13/2023	0.42298687		
ID gf4mziwb	22.32921545	1/10/2023	0.92		
ID k98r57ez	22.71481763	1/29/2023	0.413028557		
ID q843wojk	21.41123182	1/13/2023	0.79622692		
ID v1w8xr0o	23.97243819	1/10/2023	0.15		
ID owjf7tq1	21.29836932	1/30/2023	0.92		
ID i8vyk0wd	21.50070508	1/6/2023	0.61710357		
ID f768qssw	23.29767611	1/30/2023	0.264144005		
ID y86xty6j	22.33289917	1/27/2023	0.15		
ID 0hnwdre2	22.90301445	1/23/2023	0.415239531		
ID dlb4utcs	21.46084929	1/25/2023	0.15		
ID 9rd52xnk	21.87416915	1/21/2023	0.169196367		
ID 5ytj9kyo	21.54035066	1/20/2023	0.719077804		
ID 3u26xf5a	21.35200248	1/5/2023	0.15		
ID 36h316m3	22.29090885	1/8/2023	0.644996231		
ID 1loyserm	22.42296945	1/5/2023	0.185525828		
ID 8l9dqonx	22.70259978	1/5/2023	0.15		
ID b5gqefcn	23.28419845	1/7/2023	-0.48418344471028574		
ID n534elnn	23.52265014	1/11/2023	0.92		
ID r8wdxqud	23.06246645	1/3/2023	0.92		
ID 66lxi92n	23.13387266	1/28/2023	0.836873817		
ID 2se0kckq	23.23781173	1/3/2023	0.15		
ID xjrfnqeu	22.70655197	1/6/2023	0.15		
ID t7q67m1z	21.05554772	1/20/2023	0.15		
ID cc20s64r	22.42893303	1/23/2023	0.634088277		
ID k94c39sn	22.49438656	1/15/2023	0.3303402		
ID 4pze8ce8	23.97531857	1/24/2023	0.92		
ID s626meyp	22.34774787	1/19/2023	0.15		
ID 38jum3jg	23.07892545	1/13/2023	0.92		
ID wo871abd	21.74122207	1/17/2023	0.15		
ID auh4prpz	23.66357963	1/21/2023	0.15		
ID nixfz1wi	23.75461089	1/9/2023	0.530770176		
ID 4kvojz8j	23.53018512	1/13/2023	0.760594102		
ID urd1xw2k	23.2659325	1/5/2023	0.15		
ID 5sza10p8	22.8458365	1/19/2023	0.92		
ID tq5z9tu2	22.10307165	1/6/2023	0.92		
ID yeohzba3	22.63187451	1/8/2023	0.92		
ID llm2v3zr	23.06853036	1/10/2023	0.464638994		
ID gkef2zps	21.22690735	1/28/2023	-0.9617987559558606		
ID tn748scj	21.90735999	1/20/2023	0.15		
ID tvk8l268	23.59175325	1/19/2023	0.15		
ID f8gykgc4	23.83620863	1/13/2023	0.15		
ID cdgequub	22.37347391	1/27/2023	0.15		
ID uw0ynfin	22.57839656	1/8/2023	0.449294413		
ID 266rsvp5	22.21887826	1/30/2023	0.15		
ID 3310qi5e	23.21213005	1/16/2023	0.15		
ID ujl5i61x	22.66444509	1/24/2023			
ID ei7pe6wt	23.14977308	1/8/2023	0.395167409		
ID s6bc5naf	22.23167188	1/21/2023	0.92		
ID fzlrbam1	21.54606147	1/22/2023	0.92		
ID 2mcl7x5s	23.06549818	1/19/2023	0.15		
ID i56kzipd	21.14849184	1/8/2023	0.15		
ID 3ipl467x	23.26160975	1/9/2023	0.92		
ID 4ky0hv2j	21.50567677	1/29/2023	0.15		
ID kouu7ems	21.50902363	1/28/2023	0.836934609		
ID ccim9xik	22.88209557	1/17/2023	0.15		
ID jn62doxy	23.56068906	1/27/2023	0.15		
ID h2qi3mjy	21.12717634	1/4/2023	0.604788022		
ID ubhej9f1	23.71211919	1/6/2023	0.92		
ID zphejx32	23.23063461	1/9/2023	0.389996561		
ID 5zfpc29x	22.22864912	1/13/2023	0.15		
ID 1xfdizhg	22.08509859	1/13/2023	0.832119021		
ID 72ulb5yd	21.88040714	1/8/2023	0.781794636		
ID absi4gnp	22.23142858	1/29/2023	0.15		
ID xkr3guet	23.00113353	1/3/2023	0.900526599		
ID 5mb7w4up	21.61188378	1/25/2023	0.15		
ID femqrk73	22.87488937	1/25/2023	0.42571756		
ID ntyuh7cs	21.4807722	1/13/2023	0.613495224		
ID 0sbzunk1	23.0978046	1/26/2023	0.201567763		
ID h28sr1ah	22.35086354	1/30/2023	0.210440239		
ID nmsje6t1	22.96876926	1/31/2023	0.15		
ID pln359o8	22.61104031	1/13/2023	0.15		
ID iuql574j	22.93547579	1/18/2023	0.15		
ID h18jxpw1	22.35615277	1/14/2023	0.92		
ID 40fdehn4	22.81120217	1/24/2023	0.15		
ID u5z73sfy	22.06754446	1/19/2023	0.742631806		
ID 4ho84xh4	23.13131853	1/9/2023	0.503743036		
ID dzh7gxfz	22.8580919	1/13/2023	0.92		
ID gea2txzd	23.0652804	1/26/2023	0.15		
ID ieparvxr	21.16633911	1/17/2023	0.92		
ID u08sr6ur	21.35888547	1/27/2023	0.15		
ID ehn84f8r	23.26483568	1/8/2023	0.15		
ID xwtb4wue	22.01797471	1/12/2023	0.52757635		
ID jvl5pzxz	21.05680497	1/20/2023	0.92		
ID f3otfaka	23.9014463	1/20/2023	0.15		
ID h95x26ah	22.01679176	1/21/2023	0.536685215		
ID 9ni32oy5	21.66130601	1/15/2023	0.64073023		
ID rw3m042w	22.72726663	1/26/2023	0.92		
ID 8n9aqpc0	22.95522451	1/25/2023	0.15		
ID d07xec5g	23.01694916	1/11/2023	0.52855214		
ID 0svywrph	23.45945631	1/17/2023	0.15		
ID 7azji16l	22.31745571	1/22/2023	0.15		
ID hh4f7dor	21.56946857	1/17/2023	0.15		
ID n4xkjigk	23.04199611	1/11/2023	0.15		
ID vttroewh	23.74377679	1/30/2023	0.535745287		
ID jkad44s8	23.8127762	1/8/2023	0.787894581		
ID k1o5cwgt	22.18115233	1/20/2023	0.15		
ID o5fjq037	21.69583736	1/21/2023	0.435637727		
ID u5x9hi7b	23.81830875	1/14/2023	0.15		
ID phko4dy1	21.2258101	1/12/2023	0.92		
ID ss1qu7tc	22.57773867	1/29/2023	0.15		
ID f5mvhatm	22.94223745	1/21/2023	0.15		
ID 0k5bj3ek	22.99952342	1/27/2023	0.92		
ID ucyl2rdt	21.37866789	1/5/2023	0.427469059		
ID zd033o7s	22.26215025	1/18/2023	0.92		
ID rdg89wjz	23.8566318	1/4/2023	0.15		
ID xnnivu94	21.44295685	1/5/2023	0.15		
ID 6mzaro23	21.54254615	1/12/2023	0.15		
ID aaw298vn	23.38906666	1/21/2023	0.15		
ID bpjlfvbu	21.14929812	1/3/2023	0.15		
ID gx3xj9qx	22.80502354	1/6/2023	0.15		
ID xgteccoc	23.91536868	1/10/2023	0.251647516		
ID fyjth2xv	23.55547173	1/10/2023	0.306511425		
ID q8501vja	23.66426371	1/18/2023	0.15		
ID oyy1uwn3	23.73760858	1/12/2023	0.92		
ID x01fsqc8	23.8200309	1/20/2023	0.15		
ID 91ybjmxz	21.66470203	1/23/2023	0.15		
ID 8lj05pwz	22.57045245	1/5/2023	0.15		
ID 1pk3xihn	23.03397051	1/28/2023	0.647009795		
ID rwsyaqep	22.19239103	1/26/2023	0.820300876		
ID 0z8bxbjv	21.11538932	1/29/2023	0.15		
ID 21eqfhl4	22.22218046	1/31/2023	0.15		
ID f0235a1v	22.32630753	1/16/2023	0.15		
ID gm6qq8ko	23.53351104	1/16/2023	0.15		
ID 03zsfx3i	21.31047891	1/12/2023	0.15		
ID gl5atvlv	21.16877148	1/18/2023	0.543830465		
ID q5ouulut	22.08137682	1/26/2023	0.171704644		
ID notxeu5p	22.32191125	1/3/2023	0.15		
ID oo8vpqyu	22.46871318	1/4/2023	0.15		
ID h443z7ej	22.76217609	1/18/2023	0.15		
ID gdczdcwo	21.83846879	1/27/2023	0.15		
ID rwmhufv2	21.13837089	1/4/2023	0.739414527		
ID 3o67x2so	22.01589321	1/30/2023	0.544905683		
ID 4aieoeyn	21.22420892	1/24/2023	0.591000628		
ID uxq7lygy	23.67284222	1/29/2023	0.15		
ID 1zvsw2o0	22.24679501	1/27/2023	0.15		
ID yp21wl2v	23.39180416	1/17/2023	0.15		
ID 02ub5d0a	21.39276448	1/18/2023	0.851182124		
ID 3oaxr1g0	23.80294737	1/21/2023	0.15		
ID gzj7qfp1	23.32391275	1/15/2023	0.92		
ID jfiavyjp	22.53276647	1/14/2023	0.92		
ID ymj97n9z	21.09197971	1/20/2023	0.15		
ID kwcg4a50	21.3239797	1/3/2023	-0.6965217426816918		
ID mlw7bybo	21.25824726	1/8/2023	0.92		
ID jmzjzxml	21.19470907	1/25/2023	0.15		
ID ousr0lpf	23.74439638	1/12/2023	0.15		
ID ggymnwrb	22.28832696	1/29/2023	0.333769732		
ID 0zvp5tf6	21.35198624	1/12/2023	0.92		
ID ep7018jq	21.72658608	1/18/2023	0.92		
ID xoadgfsw	21.93577071	1/7/2023	0.92		
ID 70eyqz14	23.74442375	1/10/2023	0.92		
ID oodjo8bw	22.64943801	1/27/2023	0.92		
ID y9gsc1wd	21.8936614	1/27/2023			
ID zfnbrj62	23.4059936	1/21/2023	0.15		
ID zrltpqmd	21.58685806	1/21/2023	0.15		
ID jzmnfvuj	22.35590746	1/26/2023	0.15		
ID x34v5f42	22.18291649	1/14/2023	0.15		
ID eakg19gk	21.95816799	1/13/2023	0.508857424		
ID syxyw9ny	23.90824093	1/28/2023	-0.283929335431793		
ID xd9z3w00	21.5179056	1/27/2023	0.15		
ID lbh1hbds	21.53676298	1/29/2023	0.496346259		
ID mkwgqkg4	22.84261318	1/28/2023	0.171465393		
ID w17c0f8s	23.60784087	1/7/2023	0.92		
ID lagj7dny	21.29710055	1/20/2023	0.92		
ID 2614tv1q	21.30299498	1/9/2023	0.863206857		
ID vfou4gpi	21.23055597	1/31/2023	0.15		
ID x5i49arx	23.88126129	1/8/2023	0.15		
ID o5ujyklc	23.68031743	1/26/2023			
ID c5scr7o7	23.30735615	1/27/2023			
ID hvj0smga	22.45031783	1/16/2023	0.15		
ID pv7utrhn	21.0075432	1/7/2023	0.197704195		
ID ae5vd1jg	21.71503568	1/30/2023	0.648039025		
ID dl8ohiob	21.58412923	1/20/2023	0.92		
ID b1slp6vd	21.68322334	1/23/2023	0.15		
ID 8afgt9ef	22.47197088	1/4/2023	0.92		
ID r79rflob	23.72313184	1/6/2023	0.15		
ID lcr84fb0	23.27157199	1/9/2023	0.15		
ID bdx9ikz9	23.2518907	1/18/2023	0.15		
ID 72uehmfc	21.35967939	1/21/2023	0.726850513		
ID o4ra6zbh	22.11454565	1/17/2023	0.15		
ID nl2fznz9	21.84160485	1/23/2023	0.298214585		
ID 2e45yit9	23.54528615	1/9/2023	0.842892732		
ID bm7n3ks9	22.60635256	1/10/2023	0.15		
ID bl7d6tvm	22.71039471	1/26/2023	0.15		
ID hkmh7t7n	23.56131982	1/29/2023	0.92		
ID i4zvj39a	23.96836365	1/7/2023	0.15		
ID sfj21yb4	21.55123773	1/20/2023	0.92		
ID cej830mo	21.05163108	1/18/2023	0.15		
ID 047k97sq	21.10517886	1/11/2023	0.15		
ID so3zhyuj	21.42664237	1/12/2023	0.15		
ID pxcapjum	21.05568398	1/12/2023	0.15		
ID s0rx4nje	22.36294487	1/27/2023	0.359559526		
ID omkzpwwq	23.21930875	1/4/2023	0.15		
ID mwfnqpop	21.87466565	1/6/2023	0.15		
ID ja7pnp2e	23.58270838	1/20/2023	0.15		
ID 8xbmixf0	23.90233283	1/4/2023	0.15		
ID 1h2nnfxx	21.18424415	1/5/2023	0.861412636		
ID iu4zij9w	23.72629502	1/22/2023	0.92		
ID stu5zjza	23.29707665	1/29/2023	0.15		
ID 28adiu1v	22.46602782	1/14/2023	0.15		
ID d34jdrwk	23.77121517	1/11/2023	0.92		
ID iyvq64rl	22.63298272	1/17/2023	0.15		
ID 8y25kztb	23.78412919	1/5/2023	0.15		
ID m4dud702	23.74363372	1/10/2023	0.1900426		
ID p2h2ppfu	23.85048342	1/27/2023	0.890849069		
ID 8mm5yuli	22.47174658	1/5/2023	0.15		
ID i2jvr5t4	21.1489619	1/23/2023			
ID vewm0b69	21.45042498	1/15/2023	0.394193663		
ID kdyvqnrd	22.54217476	1/19/2023	0.15		
ID ftny0stn	23.54271405	1/30/2023	0.413825905		
ID ia93pres	23.77363567	1/7/2023	0.15		
ID sx8lngp0	23.85757651	1/5/2023	0.92		
ID 1ohcshie	23.49855006	1/8/2023	0.568015071		
ID pf1ub0vn	22.14948317	1/4/2023	0.32366021		
ID 669p730v	21.50417235	1/16/2023	0.15		
ID zdx2o564	22.49138505	1/26/2023	0.92		
ID lqt7hbnq	21.23040409	1/29/2023	0.92		
ID fdhtggn4	21.96319376	1/15/2023	0.15		
ID qcxw9uol	22.09209995	1/10/2023	0.15		
ID ha7tn4e9	21.42961065	1/7/2023	0.15		
ID ayf2m3xa	23.26946904	1/10/2023	0.92		
ID mbuqn5hb	23.59879679	1/28/2023	0.92		
ID vnq37uyq	23.71164329	1/23/2023	0.92		
ID ulta9g2i	23.80222837	1/13/2023	0.471481676		
ID eznlweud	23.92886372	1/11/2023	0.15		
ID 5d3vssew	22.98240081	1/9/2023	0.15		
ID akrhgz04	22.16304089	1/10/2023	0.92		
ID v5r5y7i7	23.07689298	1/28/2023	0.15		
ID o6zoma7s	22.14315207	1/12/2023	0.15		
ID ckla9th1	22.82419993	1/19/2023	0.151710925		
ID 0iudcayc	21.71675121	1/19/2023	0.15		
ID 6ur5yf1g	22.78169686	1/22/2023	0.15		
ID fkvht9zx	22.82548118	1/8/2023	0.522571775		
ID ndwvo529	21.11772671	1/15/2023	0.15		
ID hm5fbn2e	23.22645278	1/24/2023			
ID atidjazn	22.09743626	1/4/2023	0.15		
ID 1dmat6mf	22.49707366	1/5/2023	0.15		
ID ddmyk016	22.89384012	1/12/2023	0.15		
ID en126r5m	22.89881119	1/10/2023	0.15		
ID b36hu96b	23.14078164	1/16/2023	0.607840224		
ID no84iksy	22.10907111	1/15/2023	0.15		
ID 3ge88tuq	22.73689177	1/22/2023	0.15		
ID 7rblbihf	23.99682914	1/23/2023	0.329791584		
ID xe4n8wd3	23.51508108	1/29/2023	0.15		
ID o98eir7p	23.61863816	1/25/2023	0.15		
ID tyf6e0rh	23.42447011	1/15/2023	0.15		
ID b5b5o3io	22.14411137	1/22/2023	0.15		
ID dwwt79md	22.51631944	1/8/2023	0.15		
ID pociiszv	21.55107429	1/3/2023	0.15		
ID 5m46ucaf	21.02506988	1/24/2023	0.15		
ID l1lh8q2x	23.93775334	1/30/2023	0.15		
ID 7agqriwv	22.99228554	1/5/2023	0.519482737		
ID 6u4o81y2	21.90194009	1/16/2023			
ID 2pc179cf	23.10670035	1/9/2023	0.428946315		
ID fzknausr	23.67910119	1/27/2023	0.15		
ID ziyqyny7	22.87562348	1/13/2023	0.15		
ID 2qk1nj1i	22.21936276	1/12/2023	0.92		
ID bgze8bh0	23.84279527	1/4/2023	0.15		
ID 5d2ox4zt	22.73355679	1/30/2023	0.768628549		
ID fmc14gbm	22.72540877	1/10/2023	0.15		
ID 2jaev8do	21.36910704	1/12/2023	0.15		
ID mo1mn32h	23.11131586	1/21/2023	0.15		
ID m2v60aia	23.77390224	1/30/2023	0.15		
ID f7x2dz57	21.79140306	1/8/2023	0.15		
ID 4p63buux	22.20622379	1/17/2023	0.15		
ID l65x74s8	21.75358725	1/10/2023	0.474749799		
ID vff0ifu3	23.43233898	1/21/2023	0.406631343		
ID 87mmg0g1	23.9334203	1/12/2023	0.171144429		
ID e60ag628	23.32408468	1/18/2023	0.369852167		
ID dp4xaxdf	21.00436634	1/17/2023	0.92		
ID ou2nypdj	22.80403919	1/24/2023	0.92		
ID 3sdzredu	21.55651712	1/28/2023			
ID gfpm6iix	23.90044544	1/24/2023	0.15		
ID nsrdiyx6	22.86645149	1/21/2023	0.15		
ID 1ny8h0x3	23.85363173	1/17/2023	0.558742228		
ID uupzetlo	23.17028586	1/10/2023	0.160435106		
ID vv0vqddg	22.7616878	1/30/2023	0.15		
ID nwhk50ht	21.24154603	1/28/2023	0.843450473		
ID vjs3fiez	23.64712848	1/3/2023	0.15		
ID gwlh8m4z	21.19185496	1/11/2023	-0.9635277795032358		
ID b5yarh76	23.11108	1/31/2023	0.92		
ID w8xgtvok	21.44291266	1/9/2023	0.15		
ID x34hhnrd	22.57255384	1/23/2023	0.15		
ID 6cfjquec	23.65214484	1/10/2023	0.15		
ID d5lmfkwb	23.3347678	1/24/2023	0.15		
ID 0fofvckg	23.78981894	1/17/2023	0.15		
ID gak351vv	21.10591136	1/3/2023	0.92		
ID 0ue12ubj	23.54458794	1/18/2023	0.15		
ID z0efd8cr	23.37784901	1/4/2023	-0.09064705426746644		
ID ori24gym	23.45072985	1/9/2023	0.92		
ID g21lyp2o	23.63467775	1/5/2023	0.15		
ID of9idfgu	21.24214704	1/6/2023	0.23244129		
ID 5nnbce65	22.37913217	1/23/2023			
ID nyj1sei5	21.74567264	1/8/2023	0.15		
ID 02bl280o	21.62424297	1/9/2023	0.346720662		
ID u1gll6b0	23.81623942	1/15/2023	0.15		
ID r90bwldo	23.96962184	1/27/2023	0.15		
ID 7ulsdm08	22.07495447	1/14/2023	0.15		
ID ignxlp0l	23.76818034	1/31/2023	0.15		
ID f12vt6z4	23.91479587	1/16/2023	0.15		
ID ma4lvd2g	22.73706668	1/17/2023	0.15		
ID pgs3vpur	22.70688794	1/29/2023	0.43770109		
ID ts6uvqpk	22.34368345	1/22/2023	0.92		
ID 76f5x61j	23.34747311	1/11/2023	0.92		
ID m2vj7clv	21.62049628	1/10/2023	0.767534983		
ID thx4rvh6	23.30575564	1/26/2023	0.15		
ID cnbigqkf	23.87390221	1/23/2023	0.15		
ID bnmk4fko	23.37144601	1/19/2023	0.15		
ID p39rg0qf	22.87422365	1/3/2023	0.847790708		
ID 1kjhv44m	21.68291918	1/23/2023	0.195764279		
ID e4df8w90	21.5276567	1/5/2023	0.92		
ID mqaxf89c	23.90357004	1/21/2023	0.15		
ID ydp7azb9	22.98090766	1/7/2023	0.92		
ID pqbzhgal	23.63172091	1/19/2023	0.772206249		
ID dp7s27wp	23.58985148	1/3/2023	0.15		
ID hbxpwu6y	21.36360981	1/3/2023	0.568438666		
ID rpb61kzx	21.41642626	1/23/2023	0.15		
ID 6b65wyqz	21.5723306	1/29/2023	0.174090851		
ID nqzlu7ud	21.67890798	1/12/2023	0.92		
ID rmkuos5b	21.06714938	1/23/2023	0.92		
ID e1ezqfem	21.26220117	1/20/2023	0.375980413		
ID 5r5ifjew	23.30960667	1/5/2023	0.15		
ID 3e0kdjuw	21.28754724	1/24/2023	0.15		
ID cmm08enz	23.38534987	1/11/2023	0.92		
ID fpucycv8	23.06038228	1/14/2023	0.15		
ID ms2jfw0z	21.00239097	1/23/2023	0.187189921		
ID z4gw7rmf	23.49215979	1/8/2023	0.15		
ID z6lpt1m7	22.84567009	1/16/2023	0.15		
ID qhj4y7vx	21.12940054	1/11/2023	0.15		
ID mvy52ian	23.39346272	1/12/2023	0.15		
ID xbmjvqnf	22.98172178	1/19/2023	0.711095619		
ID dzfqz3xa	22.25953997	1/13/2023	0.15		
ID 5tuara9h	23.33696821	1/29/2023	0.15		
ID q257ydez	21.01404161	1/20/2023	0.92		
ID rbhs28g0	23.06502069	1/5/2023	0.15		
ID wqiffc3m	21.65500451	1/14/2023	0.92		
ID z16uy2jo	22.71460677	1/14/2023	0.15		
ID hr8ulawi	22.66715438	1/29/2023	0.92		
ID 24jrx6hi	22.55284831	1/26/2023	0.501609149		
ID 26l4vr3w	21.70774995	1/9/2023	0.15		
ID 9qom8pgt	23.89419447	1/19/2023	0.15		
ID 0dd021nu	21.32376802	1/3/2023	0.15		
ID lvfq8e7l	23.50817864	1/25/2023	0.15		
ID cd0mzcw2	23.77697423	1/14/2023	0.15		
ID mregenuq	21.20379184	1/12/2023	0.322420871		
ID yaqw8kcq	23.36932707	1/10/2023	0.92		
ID 6nsrn24f	22.65822601	1/12/2023	0.844340681		
ID u7ci4ac5	23.78275043	1/4/2023	0.15		
ID pxpgpwnx	21.18196396	1/25/2023	0.92		
ID wtofrl5j	21.82359262	1/7/2023	-0.6773589523805764		
ID ugjxcqd9	23.14906599	1/25/2023	0.301629237		
ID sz78yo8d	21.24519422	1/19/2023	0.92		
ID qy6b6bdv	23.93688639	1/28/2023	0.92		
ID oq61oi98	21.70935596	1/17/2023	0.564596283		
ID ft0knhm9	22.93664611	1/7/2023	0.413316828		
ID h4vzf4gb	22.46121162	1/24/2023	0.15		
ID ag7eva0o	21.96681046	1/27/2023	0.469212611		
ID kvkkp060	22.80707216	1/30/2023	0.92		
ID 5yhzewbt	22.48526869	1/11/2023	0.15		
ID sf0q9kbz	23.38486355	1/24/2023	0.15		
ID 8ccg8xvd	23.19663601	1/16/2023	0.15		
ID ysfpax2d	21.00048052	1/26/2023	0.599257439		
ID dxn259me	22.36255645	1/7/2023	0.92		
ID 9pdl5odt	21.77855251	1/18/2023	0.92		
ID s56nhman	23.1671062	1/31/2023	0.745703019		
ID 0eazttx4	21.87382125	1/4/2023	0.92		
ID uct2ut8m	22.47110587	1/17/2023	0.15		
ID jfojjvbe	23.08162634	1/29/2023			
ID are9y6hs	23.8446561	1/8/2023	-0.8678000320472746		
ID icriw0k9	22.66256164	1/7/2023	0.447562745		
ID 2grjcwts	21.15545572	1/25/2023	0.15		
ID mn0q9dy0	23.78276158	1/9/2023	0.673560047		
ID 4v3kgcf2	23.5745868	1/16/2023	0.15		
ID ba2861vg	22.99098244	1/5/2023	0.92		
ID bxl68mh4	21.17951384	1/17/2023	0.92		
ID o48jm0qc	21.44203637	1/6/2023	-0.14035381002609282		
ID 6qqstor9	21.4053538	1/16/2023	0.15		
ID 121uz9a2	22.6103971	1/8/2023	0.15		
ID 2ynlaxa1	23.61592909	1/26/2023	0.92		
ID yr19ozkw	23.49156802	1/20/2023	0.15		
ID dhwg248q	22.97212738	1/21/2023	0.92		
ID 3gxat8ux	23.18663234	1/28/2023	0.92		
ID o0rdryav	23.99339685	1/9/2023	0.290148555		
ID znlaoguy	21.81461121	1/14/2023	0.15		
ID g6j53lo3	23.50132476	1/5/2023	0.15		
ID e0pe0alc	22.06687655	1/6/2023	0.15		
ID 4m5t8y46	22.36016743	1/30/2023	0.92		
ID jf91wp2y	21.78854061	1/3/2023	0.15		
ID vogyi9pr	22.30426669	1/9/2023			
ID ovbdlp7z	23.81126053	1/21/2023	0.15		
ID 1o3e2ntx	22.37643823	1/18/2023	0.343153569		
ID 1h9ykgkc	23.0167859	1/28/2023	0.373156716		
ID 6nj7hx70	23.99982545	1/6/2023	0.15		
ID i8jd0jqw	21.23460427	1/13/2023	0.259081146		
ID s5am8amv	21.4404216	1/16/2023	0.832126086		
ID vraiujci	23.46085782	1/27/2023	0.317599204		
ID ugivv0hp	21.62957163	1/8/2023	0.15		
ID jxb2winj	21.10336163	1/23/2023	0.798680129		
ID lj1ily2l	23.08434229	1/12/2023	0.15		
ID p0on9bio	22.23278011	1/18/2023	0.15		
ID kfwa2a0v	21.57871134	1/9/2023	0.15		
ID xf6nf8sb	22.6364279	1/25/2023	0.92		
ID ed8kylln	22.68955474	1/4/2023	0.735799995		
ID byulxkun	21.70964455	1/7/2023	0.834609197		
ID z27sxer4	23.41885418	1/6/2023	0.15		
ID laz7nwxz	22.6034236	1/6/2023	-0.3869132600797236		
ID 7r39ad8q	23.96312028	1/19/2023	0.533183003		
ID z1nafzuk	21.98668497	1/20/2023	0.92		
ID a40cqsk1	23.794008	1/29/2023	0.92		
ID d7ao5l7n	21.46551241	1/24/2023	0.15		
ID dueku9dp	22.30318618	1/9/2023	0.92		
ID dlqv6dhe	23.77585006	1/22/2023	0.270687416		
ID fen7s2yv	22.97888302	1/26/2023	0.15		
ID m9biuqgh	22.80654615	1/27/2023	0.15		
ID enku49ca	23.79594575	1/15/2023	0.15		
ID w9of1yxq	22.27354	1/22/2023	0.871697403		
ID xx67nopw	22.48914764	1/12/2023	-0.13817422225429865		
ID 1qgg9tch	23.68813013	1/17/2023	0.41206416		
ID n19v6hpq	21.81144777	1/7/2023	0.92		
ID t2ki15wd	23.39035654	1/27/2023	0.509889939		
ID f7vvf4go	22.20545026	1/3/2023	0.191152296		
ID 37b6ppj2	21.70675095	1/26/2023	0.15		
ID w3tokxtj	22.03927781	1/27/2023	0.15		
ID m6gtkg3b	22.38068881	1/11/2023	0.657724333		
ID caas6mqd	23.91280081	1/9/2023	0.92		
ID rxffllft	21.99254611	1/16/2023	0.15		
ID em9z6km5	22.21356808	1/11/2023	0.15		
ID 5sc9gpku	23.6032064	1/9/2023	0.15		
ID 9sa3ww8z	21.30522408	1/13/2023	0.863075633		
ID x0ulgqae	22.63746777	1/27/2023	0.178357178		
ID y10ck7ez	21.66728631	1/24/2023	0.15		
ID vph6bxco	21.17926643	1/25/2023	0.399821217		
ID ktl7nmu1	22.77454243	1/13/2023	0.92		
ID iuw1f19z	23.11972654	1/21/2023	0.331052395		
ID 79m2jqtl	23.0741442	1/28/2023	0.15		
ID kya4imrr	23.96480378	1/16/2023	0.596942726		
ID gqlp6xs4	23.01987401	1/9/2023	0.15		
ID afoalxjl	21.76434404	1/12/2023	0.15		
ID 89f4w2xz	22.05531618	1/19/2023	0.205245316		
ID tkcl301d	23.68140873	1/15/2023	0.92		
ID vv1movee	21.99857552	1/29/2023	0.15		
ID 5cl6fyni	21.49115391	1/10/2023	0.15		
ID bqhvl676	21.24522759	1/25/2023	0.15		
ID nic07urj	22.42437136	1/21/2023	0.92		
ID tr3sh3ap	23.26753142	1/8/2023	0.15		
ID ox49bj3e	22.16101703	1/25/2023	0.15		
ID nmucewbv	21.60154869	1/25/2023	0.566603276		
ID w301h4we	23.12283058	1/8/2023	0.698411216		
ID qskslecf	22.76636844	1/15/2023	0.15		
ID 1x1gwz79	21.9945648	1/10/2023	0.15		
ID zlyu97ha	21.26018913	1/22/2023	0.741116641		
ID thek4kue	23.26280777	1/27/2023	0.626776261		
ID lm6sfuur	22.41455291	1/4/2023	0.15		
ID gf7uhr0m	22.14351756	1/7/2023	0.92		
ID zyx42tn9	21.9226514	1/24/2023	0.885238626		
ID ib5a0ewx	21.96345243	1/3/2023	0.15		
ID aguunzun	22.83289236	1/6/2023	0.586172841		
ID nlbz8zeb	22.94960163	1/8/2023	0.317599204		
ID h939zdro	22.44385476	1/24/2023	0.92		
ID yvqn2ai9	21.66799123	1/8/2023	0.92		
ID npm739ot	21.55515494	1/12/2023	0.92		
ID 3rkgzifz	23.54095492	1/13/2023	0.92		
ID lafhtq2a	21.36746975	1/4/2023	0.15		
ID ux21clgb	21.85770703	1/9/2023	0.92		
ID xj04d3on	22.00147649	1/25/2023	0.692607079		
ID f721e1gc	22.52709626	1/24/2023	0.15		
ID 64t6bail	22.53455167	1/30/2023	0.92		
ID 0r3afnvt	22.90090597	1/18/2023	0.15		
ID 7xasluva	21.10858632	1/13/2023	0.92		
ID nic6c4up	23.7068266	1/9/2023	0.15		
ID th15b078	21.15705465	1/13/2023	0.15		
ID 1i4clooo	22.56452282	1/15/2023	0.15		
ID lszn8avw	21.13236671	1/7/2023	0.646298782		
ID ue15igb2	22.74903545	1/25/2023	0.15		
ID eq5y3soz	22.9054277	1/13/2023	0.15		
ID gb9x3tfs	23.641625	1/20/2023	0.15		
ID nxubwq6v	22.12196276	1/10/2023	0.92		
ID 9s42qwt0	22.64920784	1/24/2023	0.92		
